id,description,address,phone,schedule,thumbnails,thumb,lat,lon,hints,cat,barrierfree_1,barrierfree_2,barrierfree_3,barrierfree_4,barrierfree_5,barrierfree_6,barrierfree_7,barrierfree_8,barrierfree_9,barrierfree_10,barrierfree_11,barrierfree_12,barrierfree_13,barrierfree_14,barrierfree_15,barrierfree_16,경사,경사_scale,승강기,화장실,주차장,테이블,total,접근성,title
1381,"- 2023.10.02. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역 없습니다.
- 주차장에서 주 출입구까지 약 900m 거리 있습니다.
- 매표소에서 전시실 출입구까지 약 300m 거리 있습니다.
- 전시실 건물 복도와 전시실 사이 단차 4cm 있습니다. 
- 지상 층 접근로 단차(계단)으로 휠체어 이용자는 접근이 불가합니다.
- 휠체어 대여가능합니다.
- 장애인 화장실 있습니다.

※ 지상 1층 접근로 단차(계단)으로 '도움필요 상' 이며 그 외 '도움필요 하' 입니다.",제주특별자치도 서귀포시 성산읍 섭지코지로 107 휘닉스아일랜드콘도 휘닉스 제주 유민 아르누보 뮤지엄,064-731-7791,09:00~18:00,https://easyjeju.net/data/cheditor4/2403/20240325172617_hdtqvcwe.jpg,https://easyjeju.net/data/cheditor4/2403/20240325172617_hdtqvcwe.jpg,33.42604238,126.9264427,"도움필요 (상),단차 (상),주차장,매표소 접근 가능,장애인 화장실,보장구 대여,점자블록",tour,도움필요 (상),단차 (상),주차장,매표소 접근 가능,장애인 화장실,보장구 대여,점자블록,,,,,,,,,,0,0,0,1,0,0,1,중,휘닉스 제주 유민 아르누보 뮤지엄
1380,"- 2023.10.02. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역 1대 있습니다.
- 카드체험장 접근로 단차 있습니다.
- 미로 접근로 요철 및 단차(계단)있습니다.",제주특별자치도 서귀포시 법환상로2번길 97-13 미로월드파크,0507-1438-8255,09:00~18:00,"https://easyjeju.net/data/cheditor4/2403/20240315144236_ydwuhdos.jpg,https://easyjeju.net/data/cheditor4/2403/20240315144255_vnprlgdn.jpg",https://easyjeju.net/data/cheditor4/2403/20240315144236_ydwuhdos.jpg,33.24733617,126.5126553,"도움필요 (상),경사로 (상),단차 (상),주차장,장애인 전용 주차구역,매표소 접근 가능",tour,도움필요 (상),경사로 (상),단차 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,,,,,,,,,,,0,0,0,0,1,1,2,중,세리월드
1379,"- 2023.10.01 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역 없으며, 사전 예약 시 장애인임을 말하면 주출입구와 가까운 위치에 주차 가능합니다.
- 내부관람로 이동경로 유효 폭 적정합니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 한림읍 용금로 906-10,0507-1385-2678,10:00~18:00,https://easyjeju.net/data/cheditor4/2403/20240315105601_wzfnbzmw.jpg,https://easyjeju.net/data/cheditor4/2403/20240315105601_wzfnbzmw.jpg,33.34058907,126.2707879,"단독접근가능,주차장,매표소 접근 가능,승강기,안내견 출입 가능",tour,단독접근가능,주차장,매표소 접근 가능,승강기,안내견 출입 가능,,,,,,,,,,,,3,1,1,0,0,0,2,중,유동룡미술관
1378,"- 2023.10.02. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 도로변에 장애인 전용 주차구역 2대, 화장실 건물 앞에 1대 설치되어 있습니다.\
- 주 출입구 접근로 경사 있습니다.
- 외부 관람로 요철마감 구간 및 경사 구간 있습니다.
- 장애인 전용 화장실 남녀 구분되어 별도로 설치되어 있으며, 대변기 및 세면대 손잡이 설치되어 있습니다.",제주특별자치도 서귀포시 서귀동 71-1 장원주상복합건물,064-760-3192,,"https://easyjeju.net/data/cheditor4/2403/20240312153353_lozmirff.jpg,https://easyjeju.net/data/cheditor4/2403/20240312153427_ielqbueo.jpg",https://easyjeju.net/data/cheditor4/2403/20240312153353_lozmirff.jpg,33.24429094,126.5687981,"도움필요 (상),경사로 (상),주차장,장애인 전용 주차구역,장애인 화장실,아기의자,안내견 출입 가능,점자블록,점자안내판(점자촉지도)",tour,도움필요 (상),경사로 (상),주차장,장애인 전용 주차구역,장애인 화장실,아기의자,안내견 출입 가능,점자블록,점자안내판(점자촉지도),,,,,,,,0,0,0,1,1,1,3,중,자구리공원
1377,"- 2023.10.07. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역 있습니다.
- 주 출입구 여닫이문 형태이며, 이용시간 내에는 개방되어 있습니다.
- 외부 관람로 요철, 경사 구간 있습니다.
- 내부 관람로 단차, 경사 없이 관람 가능합니다.
- 해피빌 건물 1층, 모험랜드 부근에 장애인 화장실 설치되어 있으나, 모험랜드 부근은 접근로에  단차 5cm 있습니다.
- 해피빌 건물 1층에 안내데스크, 음식점, 의무실 있습니다.
- 포니 북카페, 모험랜드 부근 화장실 건물에 수유실 설치되어 있습니다.
- 해피랜드 접근 시 승강기 이용 가능합니다.",제주특별자치도 제주시 애월읍 평화로 2144,1566-3333,09:00~18:00,"https://easyjeju.net/data/cheditor4/2403/20240307153038_arvwtqxa.jpg,https://easyjeju.net/data/cheditor4/2403/20240307153041_urozrmlm.jpg,https://easyjeju.net/data/cheditor4/2403/20240307153047_fnkgwpmz.jpg,https://easyjeju.net/data/cheditor4/2403/20240307153051_wqbuhsgl.jpg",https://easyjeju.net/data/cheditor4/2403/20240307153038_arvwtqxa.jpg,33.4098413,126.3931243,"도움필요 (중),경사로 (중),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,장애인 리프트,안내데스크,테이블 비치,아기의자,수유실,점자블록",tour,도움필요 (중),경사로 (중),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,장애인 리프트,안내데스크,테이블 비치,아기의자,수유실,점자블록,,,1,0.333333,1,1,1,1,4.333333,상,렛츠런파크 제주
1376,"- 2024.10.21. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역 있습니다.
- 1층 전시실 단차, 경사 없이 관람 가능하며, 지하 1층 체험실 및 갓공방 단차 있습니다.
- 장애인 화장실 설치되어 있으나, 세면대설치로 대변기 측면공간 없으며 청소도구 보관되어있습니다.
- 승강기 있습니다.

※ 지하 1층 체험실 및 갓공방 단차로 '도움필요 상' 이며 그 외 '단독접근가능' 입니다. ",제주특별자치도 제주시 조천읍 남조로 1904 갓전시관,064-782-8778,10:00~17:00,https://easyjeju.net/data/cheditor4/2403/20240306131653_qfepqury.jpg,https://easyjeju.net/data/cheditor4/2403/20240306131653_qfepqury.jpg,33.43721075,126.6706936,"도움필요 (상),단차 (상),주차장,장애인 전용 주차구역,장애인 화장실,승강기,안내데스크,점자블록",tour,도움필요 (상),단차 (상),주차장,장애인 전용 주차구역,장애인 화장실,승강기,안내데스크,점자블록,,,,,,,,,0,0,1,1,1,1,4,상,갓전시관
1375,"- 2023.09.29. 조사된 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차 구역 없으며, 비장애인 주차장 바닥 요철(잔디블럭)마감입니다.
- 보차구분 되어 있으나, 보도(인도) 진입 경사로가 없습니다.
- 장애인 화장실 없으며, 화장실 접근 시 인도 진입로 경사로가 없습니다.
- 건물 출입 시 인도 진입로 경사로가 없습니다.",제주특별자치도 제주시 조천읍 함와로 566-27,,,https://easyjeju.net/data/cheditor4/2403/20240306110001_nuzrlcqw.jpg,https://easyjeju.net/data/cheditor4/2403/20240306110001_nuzrlcqw.jpg,33.49394592,126.6767744,"도움필요 (상),경사로 (상),단차 (상),주차장",tour,도움필요 (상),경사로 (상),단차 (상),주차장,,,,,,,,,,,,,0,0,0,0,0,0,0,하,제주스위스마을
1374,"- 2023.10.17. 조사된 조사된 접근성 정보입니다.
- 장애인 전용 주차구역 없으며, 주차 선 없는 주차공간 있습니다. 바닥 재질은 요철(자갈, 돌) 입니다.
- 주 출입구 접근로 바닥 재질은 요철(자갈, 돌) 입니다.
- 내부 체험장 출입구에 단차 10cm, 8cm, 강당 출입구 단차 12cm 있습니다.
- 야외 관람로 바닥 요철(잔디)입니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 조천읍 남조로 2109-36,0507-1497-2888,09:00~19:00,"https://easyjeju.net/data/cheditor4/2401/20240118130644_yaskmenh.jpg,https://easyjeju.net/data/cheditor4/2401/20240118130704_kcugcukg.jpg,https://easyjeju.net/data/cheditor4/2401/20240118130717_zvwxqqmq.jpg",https://easyjeju.net/data/cheditor4/2401/20240118130644_yaskmenh.jpg,33.45383584,126.6577122,"도움필요 (상),단차 (상),주차장,안내견 출입 가능",tour,도움필요 (상),단차 (상),주차장,안내견 출입 가능,,,,,,,,,,,,,0,0,0,0,0,0,0,하,제주드론파크
1373,"- 2023.10.17. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역은 없으나 주차 공간이 넓습니다.
- 전기차 충전구역 있습니다.
- 주출입구(문) 단차없이 이동 가능합니다.
- 복도 및 통로 보행장애물 없이 이동 가능합니다.
- 제1전시관 출입구 단차 없으며, 제2전시관 출입구 경사 10도, 제3전시관 경사 7도 있습니다.
- 내부관람로 단차, 경사 없이 관람 가능합니다.
- 기념품샵 단차, 경사 없고 이동경로 유효 폭 적정하나, 출구 짧은 경사로 10도 있습니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 조천읍 선교로 266 -,064-784-3500,10:00~18:00,"https://easyjeju.net/data/cheditor4/2401/20240118102618_gclddvci.jpg,https://easyjeju.net/data/cheditor4/2401/20240118102752_rgzcedez.jpg,https://easyjeju.net/data/cheditor4/2401/20240118102811_mncqaiie.jpg,https://easyjeju.net/data/cheditor4/2401/20240118102828_ttsmsdqz.jpg",https://easyjeju.net/data/cheditor4/2401/20240118102618_gclddvci.jpg,33.47927741,126.7005329,"도움필요 (상),경사로 (상),단차 (하),주차장,매표소 접근 가능,테이블 비치,안내견 출입 가능",tour,도움필요 (상),경사로 (상),단차 (하),주차장,매표소 접근 가능,테이블 비치,안내견 출입 가능,,,,,,,,,,0,0,0,0,0,0,0,하,캐릭파크
1363,"- 23.09.26. 조사된 접근성 정보입니다. 이후 접근성 정보가 변동 되었을 수 있습니다.
- 장애인 전용 주차 구역 2대 있습니다.
- 장애인 전용 주차 구역 - 관람 건물, 대지 출입구 - 관람 건물 보차 구분 되어 있습니다.
- 매표소 건물과 관람 건물이 분리되어 있으며, 매표소 건물 접근로에 12도 경사로가 있습니다.
- 관람 건물 출구 방향에 장애인 화장실 있습니다.",제주특별자치도 제주시 애월읍 고성남서길 8,064-752-1000,09:00~19:00(입장마감18:00),"https://easyjeju.net/data/cheditor4/2310/20231031144029_fdyzioef.jpg,https://easyjeju.net/data/cheditor4/2310/20231031144037_klumefuu.jpg",https://easyjeju.net/data/cheditor4/2310/20231031144029_fdyzioef.jpg,33.43357104,126.4214433,"경사로 (하),경사로 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,키오스크 접근 가능,테이블 비치,수유실,점자블록",tour,경사로 (하),경사로 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,키오스크 접근 가능,테이블 비치,수유실,점자블록,,,,,,,0,0,0,1,1,1,3,중,아이바가든
1361,"- 23.09.18. 조사된 접근성 정보입니다. 이후 접근성 정보가 변동 되었을 수 있습니다.
- 장애인 전용 주차구역 2대 있습니다.
- 주 출입구는 자동문, 여닫이문 이중문 형태입니다.
- 내부 관람로  단차 없으며,  B. 프롤로그 접근로에 경사로 7도 있습니다.
- J. 헨젤과 그레텔 전시관 관람로 일부 구간 좁습니다.
- K. 헨젤과 그레텔 출입문 암막커튼으며,  출구 유효 폭 68cm, 높이 115cm 입니다. (휠체어 이용자는 입구로 돌아서 나와야합니다.)
- 승강기 있습니다.
- 건물 1층에 여자 장애인 화장실, 2층에 남자 장애인 화장실, 주차장 부근에 장애인 화장실이 귀속 설치되어 있습니다.",제주특별자치도 서귀포시 중문관광로110번길 32 믿거나말거나 박물관 스토리캐슬 Ep.1 더 신데렐라 (믿거나 말거나 박물관x),0507-1415-3019,10:00~19:00,"https://easyjeju.net/data/cheditor4/2309/20230920142814_tbprspif.jpg,https://easyjeju.net/data/cheditor4/2309/20230920142827_kkhvrncm.jpg,https://easyjeju.net/data/cheditor4/2309/20230920142840_fafiwxfk.jpg,https://easyjeju.net/data/cheditor4/2309/20230920142853_ytlhvcyu.jpg,https://easyjeju.net/data/cheditor4/2309/20230920142908_ggnzuawc.jpg",https://easyjeju.net/data/cheditor4/2309/20230920142814_tbprspif.jpg,33.25119657,126.4126391,"도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,점자블록",tour,도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,점자블록,,,,,,,,,2,0.666667,1,1,1,1,4.666667,상,스토리캐슬 EP.1 더 신데렐라
1343,"-2023.05.08. 조사된 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
-장애인 전용 주차구역 있습니다.
-장애인 화장실 있습니다. 
-별도의 매표소 및 안내데스크가 없습니다. 
-자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 제주시 우도면 연평리 1290-6,,,"https://easyjeju.net/data/cheditor4/2305/20230531132403_hzxgvuct.png,https://easyjeju.net/data/cheditor4/2305/20230531132407_pmpktzta.png",https://easyjeju.net/data/cheditor4/2305/20230531132403_hzxgvuct.png,33.51326962,126.9575237,"도움필요 (상),경사로 (상),단차 (상),주차장,장애인 전용 주차구역,장애인 화장실",tour,도움필요 (상),경사로 (상),단차 (상),주차장,장애인 전용 주차구역,장애인 화장실,,,,,,,,,,,0,0,0,1,1,1,3,중,하고수동해수욕장
1342,"-2023.05.08. 조사된 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
-장애인 전용 주차구역 없습니다.
-해수욕장 북쪽 탈의장공중화장실에 장애인 화장실이 귀속 설치되었으나, 조사 당시 문이 잠겨있었습니다. 
-남쪽 공중화장실에는 장애인 화장실이 없습니다. 화장실 입구에 단차가 있습니다. 
-별도의 매표소 및 안내데스크가 없습니다. 
-자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 제주시 우도면 우도해안길 256,,,"https://easyjeju.net/data/cheditor4/2305/20230522134001_swbngqkg.png,https://easyjeju.net/data/cheditor4/2305/20230522134000_dzvpdloq.png",https://easyjeju.net/data/cheditor4/2305/20230522134001_swbngqkg.png,33.50302722,126.9433123,"도움필요 (상),단차 (상),주차장",tour,도움필요 (상),단차 (상),주차장,,,,,,,,,,,,,,0,0,0,0,0,0,0,하,산호해수욕장
1341,"-2023.05.08. 조사된 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
-별도의 주차장 없습니다.
-맞은편 개방화장실(전흘동망루공중화장실)을 이용할 수 있습니다. 장애인 화장실은 없습니다. 
-별도의 매표소 및 안내데스크가 없습니다. 
-자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 제주시 우도면 우도해안길 602,,,"https://easyjeju.net/data/cheditor4/2305/20230518162737_stfsrayy.png,https://easyjeju.net/data/cheditor4/2305/20230518162745_xizltckc.jpg,https://easyjeju.net/data/cheditor4/2305/20230518162810_kfgzpwmz.png",https://easyjeju.net/data/cheditor4/2305/20230518162737_stfsrayy.png,33.52442071,126.9525466,"도움필요 (상),단차 (상)",tour,도움필요 (상),단차 (상),,,,,,,,,,,,,,,0,0,0,0,0,0,0,하,"우도 봉수대, 득생곶등대"
1339,"-2023.5.8. 조사된 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
-장애인 전용 주차구역이 있습니다.
-장애인 화장실이 있습니다.
-별도의 매표소 및 안내데스크가 없습니다. 관람료는 무료이며, 누구나 관람할 수 있도록 개방되어 있습니다. 담당자에게 요청 시 안내 및 해설을 들을 수 있습니다. 
-자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 제주시 우도면 연평리 501,"09:00~16:00(기간, 날씨 등에 따라 변동될 수 있음) 
*운영 중이 아닐 때는 박물관, 갤러리, 휴게소 문이 닫혀 있음. ",무료,"https://easyjeju.net/data/cheditor4/2305/20230526164007_knbhyksx.jpg,https://easyjeju.net/data/cheditor4/2305/20230517135638_fxmrnhrk.jpg,https://easyjeju.net/data/cheditor4/2305/20230517135644_drbxmtgb.jpg,https://easyjeju.net/data/cheditor4/2305/20230517135648_xtxhcvxc.jpg",https://easyjeju.net/data/cheditor4/2305/20230526164007_knbhyksx.jpg,33.50237168,126.959441,"도움필요 (상),단차 (상),주차장,장애인 전용 주차구역,장애인 화장실,테이블 비치",tour,도움필요 (상),단차 (상),주차장,장애인 전용 주차구역,장애인 화장실,테이블 비치,,,,,,,,,,,0,0,0,1,1,1,3,중,김진사역사공원
